Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,Precip,O18 A,H2 A,O18 P,H2 P
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,289.4898681640625,0.0,-3.87,-22.8,-4.088932514190674,-22.61846923828125
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,297.6083679199219,4.415451621753164e-05,-3.27,-22.2,-5.469681739807129,-33.84973907470703
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,0.0,0.0,1.0,0.0,293.9618225097656,0.0,-16.63,-130.9,-16.148767471313477,-118.92008209228516
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,290.3919372558594,0.0,-4.96,-28.3,-6.515876770019531,-42.436378479003906
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,0.0,0.0,1.0,0.0,0.0,288.12481689453125,4.889923002338037e-05,-2.04,-1.0,-2.912393569946289,-13.286347389221191
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,275.7855834960937,0.0,-11.09,-69.2,-8.336265563964844,-56.889991760253906
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,288.6055603027344,0.0,-5.2,-40.9,-6.410346984863281,-41.598487854003906
51.83,6.25,9.5,1993.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,279.7039489746094,6.891664270369802e-06,-6.74,-49.7,-7.877870559692383,-53.250404357910156
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,269.9031066894531,0.0,-19.18,-140.6,-12.38926887512207,-89.07022857666016
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,291.5385437011719,1.950140540429857e-05,-5.75,-37.8,-6.245456695556641,-40.289283752441406
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,290.4496154785156,0.0,-1.98,-10.6,-3.2621231079101562,-15.739875793457031
